image,tag,result,k,object_ratio,background_ratio,k_x_object_ratio,k_x_background_ratio,perturbed_pixel,pixel_perturbed_percentage,total_pixel
n02088094_Afghan_hound,background,safe,25088.0,0.6546954719387755,0.34530452806122447,16425.0,8663.0,8663.0,17.2652264031,50176.0
n02088094_Afghan_hound,object,safe,25088.0,0.6546954719387755,0.34530452806122447,16425.0,8663.0,16425.0,32.7347735969,50176.0
n02088238_basset,whole-image,safe,25088.0,0.5666454081632653,0.43335459183673475,14215.999999999998,10872.000000000002,25088.0,50.0,50176.0
n02088238_basset,background,safe,25088.0,0.5666454081632653,0.43335459183673475,14215.999999999998,10872.000000000002,10872.000000000002,21.6677295918,50176.0
n02088238_basset,object,safe,25088.0,0.5666454081632653,0.43335459183673475,14215.999999999998,10872.000000000002,14215.999999999998,28.3322704082,50176.0
n02088364_beagle,whole-image,safe,25088.0,0.8089325573979592,0.19106744260204078,20294.5,4793.499999999999,25088.0,50.0,50176.0
n02088364_beagle,background,safe,25088.0,0.8089325573979592,0.19106744260204078,20294.5,4793.499999999999,4793.499999999999,9.5533721301,50176.0
n02088364_beagle,object,safe,25088.0,0.8089325573979592,0.19106744260204078,20294.5,4793.499999999999,20294.5,40.4466278699,50176.0
n02088466_bloodhound,whole-image,safe,25088.0,0.4754464285714285,0.5245535714285715,11927.999999999998,13160.000000000002,25088.0,50.0,50176.0
n02088466_bloodhound,background,safe,25088.0,0.4754464285714285,0.5245535714285715,11927.999999999998,13160.000000000002,13160.000000000002,26.2276785714,50176.0
n02088466_bloodhound,object,safe,25088.0,0.4754464285714285,0.5245535714285715,11927.999999999998,13160.000000000002,11927.999999999998,23.7723214286,50176.0
n02088632_bluetick,whole-image,safe,25088.0,0.4688097895408163,0.5311902104591837,11761.5,13326.5,25088.0,50.0,50176.0
n02088632_bluetick,background,safe,25088.0,0.4688097895408163,0.5311902104591837,11761.5,13326.5,13326.5,26.559510523,50176.0
n02088632_bluetick,object,safe,25088.0,0.4688097895408163,0.5311902104591837,11761.5,13326.5,11761.5,23.440489477,50176.0
n02089078_black-and-tan_coonhound,whole-image,unsafe,25088.0,0.796875,0.203125,19992.0,5096.0,25088.0,50.0,50176.0
n02089078_black-and-tan_coonhound,background,unsafe,25088.0,0.796875,0.203125,19992.0,5096.0,5096.0,10.15625,50176.0
n02089078_black-and-tan_coonhound,object,unsafe,25088.0,0.796875,0.203125,19992.0,5096.0,19992.0,39.84375,50176.0
n02089867_Walker_hound,whole-image,unsafe,25088.0,0.9300860969387756,0.06991390306122436,23334.000000000004,1753.9999999999968,25088.0,50.0,50176.0
n02089867_Walker_hound,background,unsafe,25088.0,0.9300860969387756,0.06991390306122436,23334.000000000004,1753.9999999999968,1753.9999999999968,3.4956951531,50176.0
n02089867_Walker_hound,object,unsafe,25088.0,0.9300860969387756,0.06991390306122436,23334.000000000004,1753.9999999999968,23334.000000000004,46.5043048469,50176.0
n02089973_English_foxhound,whole-image,unsafe,25088.0,0.736686862244898,0.263313137755102,18482.0,6605.999999999999,25088.0,50.0,50176.0
n02089973_English_foxhound,background,unsafe,25088.0,0.736686862244898,0.263313137755102,18482.0,6605.999999999999,6605.999999999999,13.1656568878,50176.0
n02089973_English_foxhound,object,unsafe,25088.0,0.736686862244898,0.263313137755102,18482.0,6605.999999999999,18482.0,36.8343431122,50176.0
n02090379_redbone,whole-image,safe,25088.0,0.619758450255102,0.380241549744898,15548.5,9539.5,25088.0,50.0,50176.0
n02090379_redbone,background,safe,25088.0,0.619758450255102,0.380241549744898,15548.5,9539.5,9539.5,19.0120774872,50176.0
n02090379_redbone,object,safe,25088.0,0.619758450255102,0.380241549744898,15548.5,9539.5,15548.5,30.9879225128,50176.0
n02090622_borzoi,whole-image,safe,25088.0,0.8230628188775511,0.17693718112244894,20649.0,4438.999999999999,25088.0,50.0,50176.0
n02090622_borzoi,background,safe,25088.0,0.8230628188775511,0.17693718112244894,20649.0,4438.999999999999,4438.999999999999,8.8468590561,50176.0
n02090622_borzoi,object,safe,25088.0,0.8230628188775511,0.17693718112244894,20649.0,4438.999999999999,20649.0,41.1531409439,50176.0
n02090721_Irish_wolfhound,whole-image,safe,25088.0,0.9150191326530612,0.08498086734693877,22956.0,2132.0,25088.0,50.0,50176.0
n02090721_Irish_wolfhound,background,safe,25088.0,0.9150191326530612,0.08498086734693877,22956.0,2132.0,2132.0,4.2490433673,50176.0
n02090721_Irish_wolfhound,object,safe,25088.0,0.9150191326530612,0.08498086734693877,22956.0,2132.0,22956.0,45.7509566327,50176.0
n02091032_Italian_greyhound,whole-image,safe,25088.0,0.5524952168367347,0.44750478316326525,13861.000000000002,11226.999999999998,25088.0,50.0,50176.0
n02091032_Italian_greyhound,background,safe,25088.0,0.5524952168367347,0.44750478316326525,13861.000000000002,11226.999999999998,11226.999999999998,22.3752391582,50176.0
n02091032_Italian_greyhound,object,safe,25088.0,0.5524952168367347,0.44750478316326525,13861.000000000002,11226.999999999998,13861.000000000002,27.6247608418,50176.0
n02091134_whippet,whole-image,safe,25088.0,0.9835379464285714,0.016462053571428603,24675.0,413.0000000000008,25088.0,50.0,50176.0
n02091134_whippet,background,safe,25088.0,0.9835379464285714,0.016462053571428603,24675.0,413.0000000000008,413.0000000000008,0.8231026786,50176.0
n02091134_whippet,object,safe,25088.0,0.9835379464285714,0.016462053571428603,24675.0,413.0000000000008,24675.0,49.1768973214,50176.0
n02091244_Ibizan_hound,whole-image,safe,25088.0,0.4705038265306122,0.5294961734693878,11803.999999999998,13284.000000000002,25088.0,50.0,50176.0
n02091244_Ibizan_hound,background,safe,25088.0,0.4705038265306122,0.5294961734693878,11803.999999999998,13284.000000000002,13284.000000000002,26.4748086735,50176.0
n02091244_Ibizan_hound,object,safe,25088.0,0.4705038265306122,0.5294961734693878,11803.999999999998,13284.000000000002,11803.999999999998,23.5251913265,50176.0
n02085620_Chihuahua,whole-image,safe,3136.0,0.376953125,0.623046875,1182.125,1953.875,3136.0,6.25,50176.0
n02085620_Chihuahua,background,safe,3136.0,0.376953125,0.623046875,1182.125,1953.875,1953.875,3.8940429688,50176.0
n02085620_Chihuahua,object,safe,3136.0,0.376953125,0.623046875,1182.125,1953.875,1182.125,2.3559570312,50176.0
n02085782_Japanese_spaniel,whole-image,unsafe,3136.0,0.7737364477040817,0.22626355229591832,2426.4375,709.5624999999999,3136.0,6.25,50176.0
n02085782_Japanese_spaniel,background,unsafe,3136.0,0.7737364477040817,0.22626355229591832,2426.4375,709.5624999999999,709.5624999999999,1.4141472018,50176.0
n02085782_Japanese_spaniel,object,unsafe,3136.0,0.7737364477040817,0.22626355229591832,2426.4375,709.5624999999999,2426.4375,4.8358527982,50176.0
n02085936_Maltese_dog,whole-image,safe,3136.0,0.7213408801020408,0.2786591198979592,2262.125,873.8750000000001,3136.0,6.25,50176.0
n02085936_Maltese_dog,background,safe,3136.0,0.7213408801020408,0.2786591198979592,2262.125,873.8750000000001,873.8750000000001,1.7416194994,50176.0
n02085936_Maltese_dog,object,safe,3136.0,0.7213408801020408,0.2786591198979592,2262.125,873.8750000000001,2262.125,4.5083805006,50176.0
n02086079_Pekinese,whole-image,safe,3136.0,0.8430125956632653,0.15698740433673475,2643.6875,492.31250000000017,3136.0,6.25,50176.0
n02086079_Pekinese,background,safe,3136.0,0.8430125956632653,0.15698740433673475,2643.6875,492.31250000000017,492.31250000000017,0.9811712771,50176.0
n02086079_Pekinese,object,safe,3136.0,0.8430125956632653,0.15698740433673475,2643.6875,492.31250000000017,2643.6875,5.2688287229,50176.0
n02086240_Shih-Tzu,whole-image,unsafe,3136.0,0.9091198979591836,0.09088010204081642,2850.9999999999995,285.0000000000003,3136.0,6.25,50176.0
n02086240_Shih-Tzu,background,unsafe,3136.0,0.9091198979591836,0.09088010204081642,2850.9999999999995,285.0000000000003,285.0000000000003,0.5680006378,50176.0
n02086240_Shih-Tzu,object,unsafe,3136.0,0.9091198979591836,0.09088010204081642,2850.9999999999995,285.0000000000003,2850.9999999999995,5.6819993622,50176.0
n02086646_Blenheim_spaniel,whole-image,safe,3136.0,0.5211057079081632,0.47889429209183676,1634.1875,1501.8125,3136.0,6.25,50176.0
n02086646_Blenheim_spaniel,background,safe,3136.0,0.5211057079081632,0.47889429209183676,1634.1875,1501.8125,1501.8125,2.9930893256,50176.0
n02086646_Blenheim_spaniel,object,safe,3136.0,0.5211057079081632,0.47889429209183676,1634.1875,1501.8125,1634.1875,3.2569106744,50176.0
n02086910_papillon,whole-image,unsafe,3136.0,0.7560786033163265,0.24392139668367352,2371.0625,764.9375000000001,3136.0,6.25,50176.0
n02086910_papillon,background,unsafe,3136.0,0.7560786033163265,0.24392139668367352,2371.0625,764.9375000000001,764.9375000000001,1.5245087293,50176.0
n02086910_papillon,object,unsafe,3136.0,0.7560786033163265,0.24392139668367352,2371.0625,764.9375000000001,2371.0625,4.7254912707,50176.0
n02088094_Afghan_hound,whole-image,safe,3136.0,0.6546954719387755,0.34530452806122447,2053.125,1082.875,3136.0,6.25,50176.0
n02088094_Afghan_hound,background,safe,3136.0,0.6546954719387755,0.34530452806122447,2053.125,1082.875,1082.875,2.1581533004,50176.0
n02088094_Afghan_hound,object,safe,3136.0,0.6546954719387755,0.34530452806122447,2053.125,1082.875,2053.125,4.0918466996,50176.0
n02088238_basset,whole-image,safe,3136.0,0.5666454081632653,0.43335459183673475,1776.9999999999998,1359.0000000000002,3136.0,6.25,50176.0
n02088238_basset,background,safe,3136.0,0.5666454081632653,0.43335459183673475,1776.9999999999998,1359.0000000000002,1359.0000000000002,2.708466199,50176.0
n02088238_basset,object,safe,3136.0,0.5666454081632653,0.43335459183673475,1776.9999999999998,1359.0000000000002,1776.9999999999998,3.541533801,50176.0
n02088364_beagle,whole-image,safe,3136.0,0.8089325573979592,0.19106744260204078,2536.8125,599.1874999999999,3136.0,6.25,50176.0
n02088364_beagle,background,safe,3136.0,0.8089325573979592,0.19106744260204078,2536.8125,599.1874999999999,599.1874999999999,1.1941715163,50176.0
n02088364_beagle,object,safe,3136.0,0.8089325573979592,0.19106744260204078,2536.8125,599.1874999999999,2536.8125,5.0558284837,50176.0
n02088466_bloodhound,whole-image,safe,3136.0,0.4754464285714285,0.5245535714285715,1490.9999999999998,1645.0000000000002,3136.0,6.25,50176.0
n02088466_bloodhound,background,safe,3136.0,0.4754464285714285,0.5245535714285715,1490.9999999999998,1645.0000000000002,1645.0000000000002,3.2784598214,50176.0
n02088466_bloodhound,object,safe,3136.0,0.4754464285714285,0.5245535714285715,1490.9999999999998,1645.0000000000002,1490.9999999999998,2.9715401786,50176.0
n02088632_bluetick,whole-image,safe,3136.0,0.4688097895408163,0.5311902104591837,1470.1875,1665.8125,3136.0,6.25,50176.0
n02088632_bluetick,background,safe,3136.0,0.4688097895408163,0.5311902104591837,1470.1875,1665.8125,1665.8125,3.3199388154,50176.0
n02088632_bluetick,object,safe,3136.0,0.4688097895408163,0.5311902104591837,1470.1875,1665.8125,1470.1875,2.9300611846,50176.0
n02089078_black-and-tan_coonhound,whole-image,unsafe,3136.0,0.796875,0.203125,2499.0,637.0,3136.0,6.25,50176.0
n02089078_black-and-tan_coonhound,background,unsafe,3136.0,0.796875,0.203125,2499.0,637.0,637.0,1.26953125,50176.0
n02089078_black-and-tan_coonhound,object,unsafe,3136.0,0.796875,0.203125,2499.0,637.0,2499.0,4.98046875,50176.0
n02089867_Walker_hound,whole-image,unsafe,3136.0,0.9300860969387756,0.06991390306122436,2916.7500000000005,219.2499999999996,3136.0,6.25,50176.0
n02089867_Walker_hound,background,unsafe,3136.0,0.9300860969387756,0.06991390306122436,2916.7500000000005,219.2499999999996,219.2499999999996,0.4369618941,50176.0
n02089867_Walker_hound,object,unsafe,3136.0,0.9300860969387756,0.06991390306122436,2916.7500000000005,219.2499999999996,2916.7500000000005,5.8130381059,50176.0
n02089973_English_foxhound,whole-image,unsafe,3136.0,0.736686862244898,0.263313137755102,2310.25,825.7499999999999,3136.0,6.25,50176.0
n02089973_English_foxhound,background,unsafe,3136.0,0.736686862244898,0.263313137755102,2310.25,825.7499999999999,825.7499999999999,1.645707111,50176.0
n02089973_English_foxhound,object,unsafe,3136.0,0.736686862244898,0.263313137755102,2310.25,825.7499999999999,2310.25,4.604292889,50176.0
n02090379_redbone,whole-image,safe,3136.0,0.619758450255102,0.380241549744898,1943.5625,1192.4375,3136.0,6.25,50176.0
n02090379_redbone,background,safe,3136.0,0.619758450255102,0.380241549744898,1943.5625,1192.4375,1192.4375,2.3765096859,50176.0
n02090379_redbone,object,safe,3136.0,0.619758450255102,0.380241549744898,1943.5625,1192.4375,1943.5625,3.8734903141,50176.0
n02090622_borzoi,whole-image,safe,3136.0,0.8230628188775511,0.17693718112244894,2581.125,554.8749999999999,3136.0,6.25,50176.0
n02090622_borzoi,background,safe,3136.0,0.8230628188775511,0.17693718112244894,2581.125,554.8749999999999,554.8749999999999,1.105857382,50176.0
n02090622_borzoi,object,safe,3136.0,0.8230628188775511,0.17693718112244894,2581.125,554.8749999999999,2581.125,5.144142618,50176.0
n02090721_Irish_wolfhound,whole-image,safe,3136.0,0.9150191326530612,0.08498086734693877,2869.5,266.5,3136.0,6.25,50176.0
n02090721_Irish_wolfhound,background,safe,3136.0,0.9150191326530612,0.08498086734693877,2869.5,266.5,266.5,0.5311304209,50176.0
n02090721_Irish_wolfhound,object,safe,3136.0,0.9150191326530612,0.08498086734693877,2869.5,266.5,2869.5,5.7188695791,50176.0
n02091032_Italian_greyhound,whole-image,safe,3136.0,0.5524952168367347,0.44750478316326525,1732.6250000000002,1403.3749999999998,3136.0,6.25,50176.0
